ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor
249.261629850645,-1.23103433347578,16.79163,17.09698,17.45135,17.70923,18.01881,1237648702995300600,391825015365986300,STAR,O,sdss,348,51671,43,143.159211724202,6.19395819003086,18.85499,18.76746,19.17921,19.45956,19.75051,1237658300064268300,1117007650911971300,STAR,WD,sdss,992,52644,418,0.9879681353842958
184.134986192678,0.915303678119923,21.97685,19.5207,18.10066,16.89386,16.20241,1237648705651146800,364958998413207550,STAR,M3,sdss,324,51666,609,143.184470832329,6.11993594243904,20.29597,17.72693,16.31229,15.16058,14.62852,1237658300064268500,1117008200667785200,STAR,M2,sdss,992,52644,420,0.9930057861571477
183.572762183072,1.21577551722323,22.66289,19.87035,18.37272,16.85377,16.04065,1237648722842878200,364946079151581200,STAR,M4,sdss,324,51666,562,154.288824756515,7.0880050869134,21.69051,19.32275,17.90441,16.42422,15.57722,1237658300069118200,1122643474147993600,STAR,M4,sdss,997,52734,441,0.9988034167245828
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,143.432128165881,6.50369003271794,20.67928,19.44647,19.12755,18.9928,19.01485,1237658300601270500,1117016172127086600,STAR,F5,sdss,992,52644,449,0.999060700425582
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,146.880278507187,6.85805095596261,17.19341,16.21015,15.96063,15.86939,15.85375,1237658300602777600,1119234713072986100,STAR,F5,sdss,994,52725,328,0.9944721549994808
183.711149416196,1.04054643930344,21.57433,19.40742,18.26204,17.8296,17.55237,1237648705650950400,364949377686464500,STAR,K5,sdss,324,51666,574,147.045169418023,6.77917776029441,21.53132,18.98187,17.86671,17.50809,17.26194,1237658300602843100,1119233338683451400,STAR,K7,sdss,994,52725,323,0.8094797660368958
187.614751569805,-0.609331462035068,17.95349,16.82232,17.0963,17.27788,17.39316,1237648720697163800,326598691601279e3,STAR,A0,sdss,290,51941,319,152.268398421456,6.13820688265412,18.38442,18.44767,18.78575,19.01771,19.35185,1237658423550476300,1121444180279715800,STAR,OB,sdss,996,52641,174,0.9803957976456943
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,152.627932525592,6.28317108374138,19.65895,18.64717,18.67587,18.75765,18.85893,1237658423550607600,1121439232477390800,STAR,A0,sdss,996,52641,156,0.9971346333800053
145.674201774357,-0.380765117132352,17.65463,16.52501,16.14332,15.99839,15.95519,1237650795682922800,299553723997251600,STAR,G0,sdss,266,51630,234,152.764816073967,6.2269097734434,17.99299,17.01484,16.65599,16.51225,16.48754,1237658423550673e3,1121425763459950600,STAR,F5,sdss,996,52641,107,0.9645654194602787
179.134074718363,-0.565218035971066,20.02479,19.02817,18.92691,18.91533,18.97368,1237648720693494300,319761378577508350,STAR,A0,sdss,284,51943,21,152.973316143982,6.2872075369584,17.77991,16.61017,16.56901,16.64015,16.70746,1237658423550738700,1121427137849485300,STAR,A0,sdss,996,52641,112,0.9965510767003706
263.328424658905,55.4441461272344,17.71774,18.08717,18.57682,18.94772,19.13693,1237656529457774600,403106831766939650,STAR,O,sdss,358,51818,126,153.055033349002,6.67520848334104,14.93129,15.31999,15.85509,16.22907,16.58495,1237658424087675e3,1122618185380554800,STAR,O,sdss,997,52734,349,0.9978372088153062
215.726096499311,-0.72109932773369,20.20718,17.97462,16.69951,16.3811,16.06514,1237648703517491500,342279920866584600,STAR,K5,sdss,304,51609,23,153.875844033104,6.75876528288261,20.70746,18.38566,17.14079,16.84081,16.64752,1237658424088068e3,1122640450491017200,STAR,K7,sdss,997,52734,430,0.9243704867661232
193.614515711804,1.0310998878806,19.7074,19.34164,19.61309,19.84981,20.20721,1237648705655275800,329977761483483140,STAR,WD,sdss,293,51689,324,143.43958842888,6.35920425009962,17.71127,17.62,17.98472,18.25901,18.56655,1237658424620351500,1117015622371272700,STAR,WD,sdss,992,52644,447,0.9986063058985979
183.749877916538,1.12284642437337,22.17076,19.64464,18.15163,17.08851,16.50788,1237648722843009300,364957349145765900,STAR,M2,sdss,324,51666,603,153.676464460072,7.09359673278784,21.07242,18.59296,17.14399,16.1298,15.61059,1237658424624808200,1122626156839856100,STAR,M2,sdss,997,52734,378,0.9937249042538605
147.017918009305,-0.127268230818211,18.67938,18.26975,18.34097,18.46216,18.59776,1237648721216274400,299497923782141950,STAR,WD,sdss,266,51630,31,153.813368004435,7.0824988132966,19.66672,18.50262,18.62089,18.76505,18.91624,1237658424624873700,1122624232694507500,STAR,A0,sdss,997,52734,371,0.9927934222765767
147.25535124738,-0.319321033029082,16.94885,16.49758,16.64236,16.81161,17.01174,1237650795683643400,2.9949654939260723e+17,STAR,WD,sdss,266,51630,26,123.865706064077,6.0296897489378,17.1472,16.01737,16.24734,16.43604,16.54912,1237661064941863e3,1458204530696022e3,STAR,A0,sdss,1295,52934,597,0.991885517426163
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,121.720993626718,6.08939099948286,18.59825,17.43765,17.02436,16.85998,16.80953,1237661065477816600,1458137460486727700,STAR,G2,sdss,1295,52934,353,0.9988121696878667
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,121.801048459836,6.11246165088595,19.58937,18.45907,18.03582,17.91641,17.85949,1237661065477882400,1458135536341379e3,STAR,G2,sdss,1295,52934,346,0.9925424599323422
165.346628175012,0.269790630692565,18.87943,19.02292,17.81944,17.74292,17.51817,1237648721761206300,312003498822625300,STAR,M4,sdss,277,51908,470,122.13704582182,6.00023550136616,17.67591,17.36751,16.20601,16.13871,16.10905,1237661065478013e3,1458145706823936e3,STAR,F2,sdss,1295,52934,383,-0.6881599988366173
120.097609779109,-0.873775964915943,17.86172,16.3842,15.20315,15.65936,15.5272,1237648720130736600,8389136668917998e3,STAR,G8V (101501),boss,7451,56739,205,122.192315529914,6.19963234627933,22.06076,19.97934,18.86254,19.37485,18.20878,1237661065478013700,1458156427062306800,STAR,K5,sdss,1295,52934,422,0.1294661483478793
