ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,cor_logit
194.83035001029,-2.90059561885249,21.67537,18.92003,17.36635,16.42587,15.79877,1237650369951563800,380604774468315140,STAR,M2,sdss,338,51694,184,338.516376409792,-9.11830107302348,21.22148,18.60475,17.13607,16.25053,15.80393,1237652599572660500,812986356593616900,STAR,M0,sdss,722,52224,315,0.9197518866384239,-0.8261555492363126
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,338.755481182093,-9.05749620824168,17.41096,16.46398,16.15339,16.0365,15.99932,1237652599572791300,812971513186641900,STAR,A0,sdss,722,52224,261,0.981501128540431,0.07919913894693614
193.614515711804,1.0310998878806,19.7074,19.34164,19.61309,19.84981,20.20721,1237648705655275800,329977761483483140,STAR,WD,sdss,293,51689,324,338.947216120325,-9.16407617593812,19.2697,19.22976,19.52045,19.82628,19.91845,1237652599572857e3,812975361477339100,STAR,WD,sdss,722,52224,275,0.997791515137414,1.3677669644397672
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,340.758832341173,-9.26405793244391,20.15166,18.90038,18.97812,19.07743,19.19358,1237652599573643500,814108682701793300,STAR,A0,sdss,723,52201,302,0.9913814984469833,0.543494099551843
145.566789031631,0.995268127605047,18.91744,17.79122,17.32336,17.11779,17.05456,1237650797293469700,299593306415851500,STAR,F5,sdss,266,51630,378,326.591836122627,-7.62248086072672,19.57779,18.41786,17.98642,17.80133,17.74312,1237652600104354e3,725178532510066700,STAR,F2,sdss,644,52173,360,0.9948740960029901,0.8583639703565725
211.10814396658,0.1980713459967,22.28342,19.73691,18.49435,18.32027,17.67513,1237648704589201700,340129552325961700,STAR,K7,sdss,302,51688,392,327.0849505942,-7.69621853706812,19.57397,19.26889,18.11086,17.99338,17.95015,1237652600104551e3,725177707876345900,STAR,F5,sdss,644,52173,357,-0.4826537296887723,-3.3794493730530935
179.134074718363,-0.565218035971066,20.02479,19.02817,18.92691,18.91533,18.97368,1237648720693494300,319761378577508350,STAR,A0,sdss,284,51943,21,338.379751746854,-8.69977817720422,18.1655,16.93321,16.90498,16.92455,16.92349,1237652600109465600,812994053175011300,STAR,A0,sdss,722,52224,343,0.9959361632906838,0.99890860252362
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,338.674811885999,-8.69693395021475,17.42632,16.44925,16.08841,15.96363,15.92607,1237652600109597e3,813005872925009900,STAR,F5,sdss,722,52224,386,0.9786228485610711,-0.009016787587013589
173.58029604542,1.20515562775769,21.21977,19.04498,17.49471,16.13164,15.72832,1237648722838552600,317628046360209400,STAR,M0,sdss,282,51658,452,340.515314322363,-8.79726669836626,22.18961,19.34611,17.8616,16.59075,15.87386,1237652600110383400,814122151719233500,STAR,M4,sdss,723,52201,351,0.5917398151331709,-1.9217991662466498
148.169424960997,-1.12425613861556,19.64516,18.46974,17.96894,17.93103,17.75591,1237651799622680600,300650486476859400,STAR,G2,sdss,267,51608,128,341.115558247244,-8.93639905408352,18.78331,17.94919,17.54081,17.57879,17.60691,1237652600110645500,814134521225046e3,STAR,A0,sdss,723,52201,396,0.950683825632652,-0.5224595198470349
183.711149416196,1.04054643930344,21.57433,19.40742,18.26204,17.8296,17.55237,1237648705650950400,364949377686464500,STAR,K5,sdss,324,51666,574,341.299449406392,-8.75774524270224,20.17602,17.64365,16.5677,16.2027,15.98942,1237652600110776300,814146066097137700,STAR,K5,sdss,723,52201,438,0.9455954473834322,-0.5833416258671674
325.216063798622,-6.99559673675204,19.22002,17.91931,17.35758,19.12831,17.01831,1237652600640635100,1325307932790777900,STAR,F9,sdss,1177,52824,450,338.518411412005,-8.20523336906276,18.78959,17.47658,16.96863,18.78454,16.7328,1237652600646402e3,812991854151755800,STAR,F9,sdss,722,52224,335,0.9730332272067018,-0.15101099659089615
