ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,cor_logit
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,209.181414429301,-1.062167294206,17.3731,16.43535,16.11848,15.98503,15.96,1237648702977736700,338954178657282050,STAR,F5,sdss,301,51942,212,0.9971552219409275,0.5930983904022307
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,209.705127605697,-1.08054239534093,19.53578,18.6048,18.40108,18.35302,18.39602,1237648702977999e3,338920093796821e3,STAR,A0,sdss,301,51942,88,0.9985696219913541,0.9449195589117845
147.25535124738,-0.319321033029082,16.94885,16.49758,16.64236,16.81161,17.01174,1237650795683643400,2.9949654939260723e+17,STAR,WD,sdss,266,51630,26,209.836134947038,-1.05020246651278,19.10955,17.9865,18.19248,18.3894,18.45222,1237648702978064400,338918719407286300,STAR,A0,sdss,301,51942,83,0.9917777987158054,0.04917877259842257
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,211.998943389543,-1.11512883915014,18.23066,17.11651,17.03416,17.0365,17.03509,1237648702978982e3,340060283093411840,STAR,A0,sdss,302,51688,140,0.9984378348531076,0.8998335830337395
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,212.268593980695,-1.16203099213614,17.44867,16.52933,16.21541,16.08432,16.05429,1237648702979113e3,340045989442250750,STAR,F5,sdss,302,51688,88,0.9965132363861208,0.4889147691512724
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,212.90507240691,-1.12721381798781,18.96322,17.85093,17.48051,17.32187,17.26341,1237648702979375e3,341228512973187100,STAR,F2,sdss,303,51615,294,0.9958941839257961,0.40521397001225273
145.284138787487,0.706298162339648,20.36442,18.21354,17.38881,17.11562,17.32,1237648722289295600,299583960567015400,STAR,K1,sdss,266,51630,344,248.693628088555,-1.13107978624099,18.39865,16.56307,15.8326,15.56803,15.50669,1237648702995038500,3.9184728047644877e+17,STAR,K1,sdss,348,51671,124,0.8773429827183195,-1.362556794954181
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,248.679912236031,-1.13794923525772,19.86163,18.67948,18.17514,17.98659,17.87999,1237648702995039e3,391851678522959900,STAR,G0,sdss,348,51671,140,0.9838915989647555,-0.2966186347292813
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,248.821336959052,-1.17421682724646,18.82939,17.53366,17.02484,16.81719,16.71294,1237648702995104e3,391836010482264060,STAR,G2,sdss,348,51671,83,0.9740515542183662,-0.5428756159148062
193.614515711804,1.0310998878806,19.7074,19.34164,19.61309,19.84981,20.20721,1237648705655275800,329977761483483140,STAR,WD,sdss,293,51689,324,249.261629850645,-1.23103433347578,16.79163,17.09698,17.45135,17.70923,18.01881,1237648702995300600,391825015365986300,STAR,O,sdss,348,51671,43,0.9821459624106786,-0.34966319111317534
178.893313482473,-0.600517509240428,18.29249,17.03704,16.80255,16.7162,16.69708,1237648720693362700,319786667344947200,STAR,F5,sdss,284,51943,113,183.482453336506,-0.81646230171186,19.74058,18.77369,18.54852,18.46758,18.53138,1237648703503401e3,3.2316986596579123e+17,STAR,F5,sdss,287,52023,133,0.9951468439922949,0.31954076663082603
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,186.361053609959,-0.646282908409515,19.10533,18.21882,18.01715,17.93648,17.88942,1237648703504646100,3.2545465057466163e+17,STAR,A0,sdss,289,51990,253,0.9998287418402488,2.030230268171096
145.575898289079,-0.42207398057896,16.94769,15.68956,15.6881,15.73242,15.80791,1237648720678813700,299553449119344640,STAR,A0,sdss,266,51630,233,187.715046417845,-0.743675492999171,19.10556,17.97711,18.05507,18.10379,18.22585,1237648703505236200,326589070874535940,STAR,A0,sdss,290,51941,284,0.992212542899936,0.07705941918503754
177.249154562084,1.08293152080683,17.26816,16.25302,15.9382,15.82679,15.78908,1237671128052596700,319845491217033200,STAR,F5,sdss,284,51943,327,188.293909234813,-0.747973795971741,18.92118,18.01719,17.78013,17.67407,17.64883,1237648703505498e3,3.2658467282802483e+17,STAR,A0,sdss,290,51941,268,0.9761136617351681,-0.5000137105247296
146.91380913331,-0.644514137461172,19.4414,18.08051,18.0917,18.14256,18.22256,1.2376507951465761e+18,299493525735630850,STAR,A0,sdss,266,51630,15,188.720330382156,-0.638705446013536,18.64111,18.20719,18.26835,18.3869,18.52275,1237648703505694700,326574777223374850,STAR,WD,sdss,290,51941,232,0.9908005764030748,-0.008478958850253763
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,188.829396311288,-0.782171463233854,17.97646,16.79464,16.36704,16.23498,16.17716,1237648703505694700,326568180153608200,STAR,G2,sdss,290,51941,208,0.9919408360633687,0.059458583585507464
